COMID,Lat,Lon,Elev_m
183352,-29.91759188599997,-58.711516476999975,0.0
183362,-29.898311538999963,-57.71799895399994,0.0
183363,-29.834713887999953,-57.68075144799997,0.0
183388,-29.93888232699993,-58.74894195899998,0.0
183394,-29.86741660699994,-55.16704549299993,0.0
183396,-29.88038519899993,-57.30648648999994,0.0
183397,-29.960666593999974,-57.31784622099997,0.0
183399,-29.932589550999978,-61.237196617999984,0.0
183401,-29.977083388999972,-61.275416666999945,0.0
183406,-29.863332941999943,-61.51790749899993,0.0
183408,-29.958708311999942,-58.85224662699994,0.0
183418,-29.972058388999983,-57.67628223799994,0.0
183420,-29.921108944999958,-59.49838326199995,0.0
183427,-29.935721572999967,-55.76922855399994,0.0
183428,-30.00235928899997,-55.739998904999936,0.0
183431,-29.96640710899993,-61.38631439399995,0.0
183432,-29.99084180899996,-61.32093259099997,0.0
183436,-29.89463322299997,-57.541556868999976,0.0
183441,-30.00848155099993,-61.38095575699998,0.0
183444,-29.941127181999946,-59.60033773899994,0.0
183445,-30.008771106999973,-59.55600510299996,0.0
183446,-29.763674710999965,-56.02365353799996,0.0
183453,-30.013418030999958,-57.61830400499997,0.0
183457,-29.94909774499996,-54.80984814499993,0.0
183458,-29.949478347999957,-60.99425730399997,0.0
183459,-30.023711257999935,-60.967041137999956,0.0
183460,-29.948636318999945,-57.787043353999934,0.0
183466,-30.015228841999942,-58.89587093799997,0.0
183468,-30.024410359999933,-60.494833239999934,0.0
183469,-29.939558186999932,-60.38143630099995,0.0
183472,-30.02112732599994,-54.667244348999986,0.0
183485,-29.91836032799995,-55.02509348499996,0.0
183486,-30.047601286999964,-55.12766394399995,0.0
183501,-30.071239470999956,-61.042590691999976,0.0
183502,-30.052930240999956,-60.994848100999945,0.0
183505,-30.030064642999946,-61.24934670999994,0.0
183516,-30.041839497999945,-55.68672430099997,0.0
183526,-30.02589673199998,-56.84511457399998,0.0
183530,-30.057467952999957,-56.988759011999946,0.0
183533,-30.101961307999943,-56.84667262299996,0.0
183534,-30.078891944999953,-56.73576905899995,0.0
183535,-30.088464146999968,-54.532864133999965,0.0
183536,-30.058814711999958,-61.33408103499994,0.0
183537,-30.109655634999967,-57.02991433999995,0.0
183538,-30.06871392299996,-54.68659303499999,0.0
183540,-30.023914588999958,-59.465621374999955,0.0
183541,-30.10244909599993,-56.94537564199993,0.0
183543,-30.109703964999937,-61.438786722999964,0.0
183545,-30.090727466999965,-57.089310582999985,0.0
183546,-30.108359613999937,-57.070737478999945,0.0
183552,-30.097370362999982,-58.43772541299995,0.0
183553,-30.114126492999958,-58.45565475099994,0.0
183555,-30.12062501099996,-56.34729166699998,0.0
183558,-29.949554598999953,-55.59792358399994,0.0
183563,-30.09234803199996,-60.11879103299998,0.0
183566,-30.11317269999995,-60.188038534999976,0.0
183567,-30.11490542499996,-55.644638415999964,0.0
183568,-30.12703009699993,-55.411250811999935,0.0
183570,-30.09363563499994,-55.13125677299996,0.0
183575,-30.123423315999958,-54.599850912999955,0.0
183577,-30.13674010999995,-54.508354064999935,0.0
183587,-30.140076800999964,-58.520655526999974,0.0
183589,-30.029953573999933,-60.011976397999945,0.0
183590,-29.99748987399994,-59.89529222099998,0.0
183594,-30.105284367999957,-59.69022477499993,0.0
183595,-30.093143380999948,-59.60464312099998,0.0
183596,-30.13868531099996,-57.01843139899995,0.0
183600,-30.101133336999965,-57.610902375999956,0.0
183601,-30.090904448999936,-57.46496829299997,0.0
183604,-30.125015162999944,-60.986727385999984,0.0
183614,-30.18271200399994,-57.639773040999955,0.0
183615,-30.159227546999944,-56.25246299299994,0.0
183619,-30.14425685799995,-56.51318351599997,0.0
183620,-30.187969298999974,-61.022414854999965,0.0
183626,-30.040637063999952,-54.92122474299998,0.0
183631,-30.165388666999945,-56.739677332999975,0.0
183635,-30.014324640999973,-59.207273414999975,0.0
183636,-30.12158070099997,-59.09872787799998,0.0
183637,-30.16887192599995,-59.016577506999965,0.0
183638,-30.175588050999977,-61.55304498999993,0.0
183642,-30.20817331099994,-54.955804332999946,0.0
183653,-30.217081984999936,-60.84740818299997,0.0
183654,-30.068798524999977,-60.724077567999984,0.0
183658,-30.204411120999964,-58.80941381799994,0.0
183662,-30.208036815999947,-59.64708136099995,0.0
183663,-30.204968538999935,-59.57391412399994,0.0
183664,-30.222220990999972,-56.64513238099994,0.0
183667,-30.20532893199993,-58.48852032399998,0.0
183673,-30.231908604999944,-54.907443075999936,0.0
183683,-30.208458710999935,-54.54101967299994,0.0
183684,-30.251925573999983,-56.441236095999955,0.0
183685,-30.190204481999956,-55.66451710599995,0.0
183688,-30.245871990999945,-57.34598840599995,0.0
183692,-30.072873424999955,-55.860830384999986,0.0
183694,-30.195576440999957,-57.137388844999975,0.0
183697,-30.259152550999943,-60.67756472399998,0.0
183698,-30.162711258999934,-60.55296959599997,0.0
183705,-30.285300638999956,-57.19407618799994,0.0
183710,-30.28426456699998,-57.28060756299993,0.0
183712,-30.27485292399996,-54.87419761999996,0.0
183713,-30.27948941099993,-54.83602398599999,0.0
183716,-30.28533506599996,-57.38029048599998,0.0
183719,-30.251757339999983,-57.517793938999944,0.0
183721,-30.225142765999976,-60.44967628399996,0.0
183722,-30.278226867999933,-60.428075546999935,0.0
183727,-30.255797006999956,-59.37651325499996,0.0
183741,-30.227575958999978,-55.41012885299995,0.0
183746,-30.287889482999958,-59.12517733899995,0.0
183754,-30.306251353999983,-57.078486527999985,0.0
183756,-30.323569395999982,-60.65668735999998,0.0
183757,-30.282292049999967,-57.63198176199995,0.0
183760,-30.341884362999963,-59.32272791099996,0.0
183762,-30.314968851999936,-54.938381808999964,0.0
183764,-30.344598366999946,-61.714173836999976,0.0
183765,-30.301104229999964,-61.42075957199995,0.0
183766,-30.33240829099998,-58.60411833799998,0.0
183770,-30.32602398499995,-55.62731617999998,0.0
183771,-30.384244381999963,-55.573693452999976,0.0
183776,-30.331814323999936,-55.68003609699997,0.0
183781,-30.378993855999965,-55.01197566899998,0.0
183782,-30.39906280499997,-55.73411589099993,0.0
183785,-30.389353983999968,-60.841055506999965,0.0
183786,-30.382605681999962,-60.746468326999945,0.0
183787,-30.258924814999943,-57.79672472699997,0.0
183788,-30.386207369999966,-57.711886627999945,0.0
183789,-30.281459869999935,-59.89738821699996,0.0
183790,-30.35474757399993,-59.91133777099998,0.0
183795,-30.390823531999956,-58.142391688999965,0.0
183796,-30.136652351999942,-58.09211875899996,0.0
183797,-30.40193189799993,-58.644270580999944,0.0
183798,-30.415999257999943,-58.596641260999945,0.0
183799,-30.36736246499993,-61.678252149999935,0.0
183800,-30.352140089999978,-57.339086951999946,0.0
183803,-30.421200282999962,-58.60611981499994,0.0
183805,-30.392549704999965,-60.666358798999966,0.0
183806,-30.385416284999962,-60.54878453799995,0.0
183810,-30.410045777999983,-61.36827584799994,0.0
183811,-30.398298917999966,-58.709348612999975,0.0
183821,-30.42512114899995,-57.77579623199995,0.0
183822,-30.402134812999975,-59.39255046399995,0.0
183824,-30.402213512999936,-60.924528463999934,0.0
183828,-30.447229858999947,-59.43565370699997,0.0
183829,-30.396276889999967,-59.10910095299994,0.0
183835,-30.350777909999977,-56.527022949999946,0.0
183836,-30.414866381999957,-54.95433026599994,0.0
183839,-30.409101629999952,-61.16982907899995,0.0
183844,-30.452465574999962,-57.81843100699996,0.0
183845,-30.40308593499998,-56.856235830999935,0.0
183846,-30.46070415099996,-54.97302370899996,0.0
183847,-30.450368245999982,-56.31129457099996,0.0
183849,-30.452641512999946,-57.725668576999965,0.0
183851,-30.454799093999952,-55.075106224999956,0.0
183854,-30.390091671999983,-57.556345231999956,0.0
183857,-30.47103058299996,-56.67074149899997,0.0
183859,-30.473661122999943,-57.82202262299995,0.0
183861,-30.453376608999974,-57.330805090999945,0.0
183867,-30.391084383999953,-54.78052663999995,0.0
183870,-30.476795365999976,-58.177688683999975,0.0
183871,-30.481912541999975,-61.22493348699999,0.0
183872,-30.381653034999943,-59.535878957999955,0.0
183873,-30.469508511999948,-59.52443813699995,0.0
183874,-30.493585036999946,-58.07631453699997,0.0
183875,-30.45683916699994,-58.07185979099995,0.0
183877,-30.500833352999962,-59.577083338999955,0.0
183878,-30.48608371699993,-56.38208721799998,0.0
183879,-30.43426577799994,-56.931371583999976,0.0
183880,-30.503198117999943,-54.69304670599996,0.0
183883,-30.413208574999942,-57.14640015699996,0.0
183884,-30.45394423199997,-55.707452316999934,0.0
183894,-30.513344219999965,-55.729716046999954,0.0
183898,-30.47886228599998,-61.012310695999986,0.0
183902,-30.48394626299995,-56.189037576999965,0.0
183903,-30.512389328999973,-59.523516841999935,0.0
183906,-30.51128519799994,-56.31652778899996,0.0
183907,-30.529757708999966,-56.28196367199996,0.0
183912,-30.472047378999946,-58.690644404999944,0.0
183915,-30.509600358999933,-54.92339948899996,0.0
183917,-30.541073276999953,-60.97777525899994,0.0
183921,-30.510209655999972,-56.704584016999945,0.0
183929,-30.552924059999953,-56.116792198999974,0.0
183930,-30.548379826999962,-56.21477767299996,0.0
183931,-30.510484446999953,-55.01753460699996,0.0
183934,-30.478146007999953,-55.54497451799995,0.0
183936,-30.49845688099998,-57.25802532899996,0.0
183938,-30.537138452999955,-58.05251836999997,0.0
183940,-30.57552777199993,-58.03792712999996,0.0
183942,-30.54577050499995,-57.00970705399993,0.0
183943,-30.547641296999984,-58.19068248699995,0.0
183953,-30.558483388999946,-57.04018138599997,0.0
183954,-30.51649342199994,-58.87292634999994,0.0
183957,-30.52325251999997,-60.65370829999995,0.0
183958,-30.57401593299994,-60.59464527799997,0.0
183962,-30.55589798099993,-54.70631608599996,0.0
183968,-30.58740679999994,-56.88692762799997,0.0
183974,-30.60428630299998,-56.08415536999996,0.0
183988,-30.63332186599996,-54.678071209999985,0.0
183997,-30.608395232999953,-55.12309403399996,0.0
183999,-30.635061013999973,-58.90001750899995,0.0
184003,-30.56935250099997,-57.86427069599995,0.0
184004,-30.639380648999975,-57.76900172599994,0.0
184005,-30.666838195999958,-55.242309733999946,0.0
184006,-30.671665077999933,-55.201646927999946,0.0
184007,-30.601126603999944,-61.53521393999995,0.0
184008,-30.673234341999944,-58.788101205999965,0.0
184013,-30.67815001699995,-61.67213388799996,0.0
184014,-30.683664282999928,-61.36773972199995,0.0
184018,-30.671270910999965,-61.512116326999944,0.0
184022,-30.593756626999948,-56.32879744099995,0.0
184025,-30.652936412999964,-59.66788514499996,0.0
184026,-30.47194066399993,-59.66177266999995,0.0
184031,-30.642171477999966,-55.03716385399997,0.0
184032,-30.596379947999935,-55.68026851299999,0.0
184039,-30.69459020599993,-58.788483396999936,0.0
184041,-30.711277105999955,-59.63817240499998,0.0
184042,-30.61461839499998,-59.59498148499995,0.0
184048,-30.674592754999935,-59.06904179999998,0.0
184049,-30.726553517999946,-54.96017328999994,0.0
184054,-30.69424541999996,-54.70041601599996,0.0
184056,-30.72305444999995,-56.32142566899995,0.0
184061,-30.733082132999982,-61.43903248399994,0.0
184062,-30.61923459099995,-60.76759230399995,0.0
184063,-30.727792542999964,-56.28103590699993,0.0
184064,-30.697668772999975,-54.56768460999996,0.0
184065,-30.705613970999934,-60.626346970999975,0.0
184071,-30.66464380399998,-57.92146970199997,0.0
184072,-30.716267588999983,-57.81890634399997,0.0
184073,-30.750226622999946,-59.19267713199997,0.0
184074,-30.71747049399994,-61.68225618099996,0.0
184083,-30.73487070899995,-55.32695318399993,0.0
184084,-30.770082813999977,-61.771039488999975,0.0
184086,-30.689106265999953,-56.87031921499994,0.0
184091,-30.760238468999944,-57.60094945299994,0.0
184092,-30.67090708199993,-56.156066677999945,0.0
184093,-30.77968277499997,-56.66557720199995,0.0
184094,-30.67026207699996,-54.44980553199997,0.0
184095,-30.778715464999948,-61.742601975999946,0.0
184096,-30.770362338999973,-58.36613164399995,0.0
184097,-30.788924691999966,-58.332861424999976,0.0
184101,-30.779661792999946,-59.28872007499996,0.0
184106,-30.801624446999938,-55.98528802699997,0.0
184110,-30.76349765899994,-60.868059218999974,0.0
184111,-30.793826243999945,-60.76406072999998,0.0
184113,-30.81557335499997,-55.90982015999998,0.0
184117,-30.78211883499995,-59.10735824899996,0.0
184123,-30.484904866999955,-60.12791210199998,0.0
184124,-30.820556069999952,-60.229931101999966,0.0
184128,-30.803751231999968,-58.456129816999976,0.0
184129,-30.81806717799998,-58.38355869299994,0.0
184131,-30.76315435099997,-55.218116720999944,0.0
184147,-30.779573273999972,-55.039012586999945,0.0
184150,-30.82270522899995,-56.00767327799997,0.0
184152,-30.710457511999948,-59.374621064999985,0.0
184153,-30.863824948999934,-59.46356707599995,0.0
184154,-30.832476783999937,-59.39810376999998,0.0
184156,-30.833672616999934,-57.556121890999975,0.0
184161,-30.835712754999975,-56.716148714999974,0.0
184164,-30.80998601799996,-54.71346076999998,0.0
184165,-30.84235948199995,-58.986135899999965,0.0
184166,-30.865975325999955,-58.450255605999985,0.0
184167,-30.85612332599993,-58.42420556899998,0.0
184169,-30.876764710999964,-54.727447576999964,0.0
184170,-30.85601218599993,-55.33150641299994,0.0
184172,-30.85325377199996,-59.034228380999934,0.0
184177,-30.80864898799996,-54.591005389999964,0.0
184178,-30.825176468999928,-57.81161951699994,0.0
184179,-30.793108936999943,-57.76494851199993,0.0
184183,-30.643299815999967,-59.94001644799994,0.0
184184,-30.85386012799995,-55.88886510899994,0.0
184186,-30.878361722999955,-61.13200226999999,0.0
184187,-30.748603901999957,-61.14162033799994,0.0
184193,-30.902941045999967,-57.82420408499996,0.0
184194,-30.90443612699994,-61.07437131699999,0.0
184197,-30.873263776999977,-59.937920444999975,0.0
184198,-30.88826354699995,-55.00747956299995,0.0
184200,-30.877534070999957,-55.30406077699996,0.0
184205,-30.901297479999982,-61.37331537999995,0.0
184207,-30.91109966299996,-61.023972141999934,0.0
184216,-30.907102905999977,-61.228093085999944,0.0
184220,-30.89267996799998,-56.00274225199996,0.0
184221,-30.88626322799996,-57.31047873999995,0.0
184222,-30.89249072299998,-54.387649066999984,0.0
184223,-30.92595826799993,-57.07713776099996,0.0
184227,-30.92864701999997,-57.07037498999995,0.0
184232,-30.89888954299994,-55.96697686599998,0.0
184233,-30.895585015999984,-59.41578434499996,0.0
184236,-30.912683054999945,-54.46252663499996,0.0
184239,-30.871016830999963,-59.280305305999946,0.0
184243,-30.85575743299995,-59.183383456999934,0.0
184245,-30.936239459999967,-58.03646854699997,0.0
184246,-30.898795964999977,-57.98270298099993,0.0
184251,-30.946073653999974,-57.42573603699998,0.0
184253,-30.933867892999956,-57.16424134599998,0.0
184255,-30.93705639899997,-57.79133842999994,0.0
184257,-30.937535141999945,-57.31294834499994,0.0
184258,-30.955740291999973,-57.23548990099994,0.0
184259,-30.951177351999945,-61.52744096699996,0.0
184260,-30.943359224999938,-61.42276950599995,0.0
184263,-30.94862984799994,-57.13766861099998,0.0
184268,-30.89436461899993,-60.276106022999954,0.0
184269,-30.954849446999958,-57.61930612699996,0.0
184270,-30.929431719999968,-54.72797853299994,0.0
184275,-30.95255607499996,-54.94018709399995,0.0
184278,-30.974732192999966,-60.25740156799998,0.0
184281,-30.97544624799997,-57.51642166099998,0.0
184283,-31.00371804599996,-61.686668564999934,0.0
184284,-30.979581578999955,-58.51441375199994,0.0
184285,-30.937908095999944,-58.46569415899995,0.0
184288,-31.004640352999957,-58.48684649099994,0.0
184289,-30.97219694599994,-58.42897980899994,0.0
184290,-30.990924864999954,-61.58884575999997,0.0
184292,-30.937089114999935,-59.570451282999954,0.0
184293,-30.97567414399998,-57.91364931199996,0.0
184294,-30.954982473999962,-57.87235141699995,0.0
184297,-30.99398777899995,-54.69500271299995,0.0
184307,-30.57403103799993,-60.298898458999986,0.0
184308,-30.993250497999952,-60.31311213699996,0.0
184313,-31.002507952999963,-54.67144582399993,0.0
184325,-31.01134620099998,-54.91189806899996,0.0
184333,-31.00433699699994,-57.704796176999935,0.0
184334,-30.991881210999964,-61.13909906299995,0.0
184335,-31.018172195999966,-54.93639367999998,0.0
184337,-31.03753611999997,-58.53858323199995,0.0
184339,-31.03075780299997,-58.73399703499996,0.0
184340,-31.061601304999954,-58.652859011999965,0.0
184341,-31.03519745099993,-56.432734891999985,0.0
184342,-30.98999392199994,-54.97343183399994,0.0
184345,-31.04243663899996,-56.35044668299997,0.0
184349,-31.03122015899993,-56.98169954999997,0.0
184350,-31.03562452899996,-59.54462615199998,0.0
184354,-31.06684983499997,-60.965685519999965,0.0
184355,-30.986841495999954,-60.96133361599993,0.0
184360,-31.07248345499994,-56.42346530699996,0.0
184361,-31.05008563399997,-54.62840111099996,0.0
184362,-31.048668418999966,-54.698481484999945,0.0
184365,-31.077676107999935,-56.33709725299997,0.0
184366,-31.082067336999955,-56.25556969799993,0.0
184367,-31.051436061999937,-59.73599478799997,0.0
184372,-31.097398106999947,-56.27810239899998,0.0
184374,-31.078779553999937,-58.579180416999975,0.0
184379,-31.081654785999945,-56.517370951999965,0.0
184382,-31.044821613999943,-57.39922989899998,0.0
184383,-31.11102957199995,-58.55017042299994,0.0
184384,-31.09745755299997,-59.35287827999997,0.0
184387,-31.094907168999953,-58.73952811399994,0.0
184400,-31.126592281999933,-58.539376097999934,0.0
184404,-31.13567887599993,-58.74730616399995,0.0
184407,-31.07054142399994,-57.46965168599996,0.0
184411,-31.083235817999935,-61.736213378999935,0.0
184414,-31.11523538299997,-59.396704177999936,0.0
184416,-31.139862042999937,-56.47962014199993,0.0
184418,-31.14121842999998,-56.624782263999975,0.0
184419,-31.153583583999932,-58.877437473999976,0.0
184420,-31.14751433899994,-58.81259731199998,0.0
184421,-31.170758018999948,-61.81661219399996,0.0
184422,-30.948391839999942,-59.80151054399994,0.0
184423,-31.12012471199995,-59.88108839399996,0.0
184427,-31.171252220999975,-61.79378848399995,0.0
184428,-31.182840904999978,-57.17621622799999,0.0
184430,-31.15257808499996,-57.29611303399997,0.0
184432,-31.153766108999946,-57.26031869499997,0.0
184433,-31.19281495699994,-57.19455722399994,0.0
184434,-31.013378675999945,-55.141776799999946,0.0
184435,-31.18869297899994,-57.80217212399998,0.0
184437,-31.189771004999955,-59.967324400999985,0.0
184440,-31.149080940999966,-59.75094527999994,0.0
184451,-31.11372161999998,-57.887471836999964,0.0
184452,-31.208643120999966,-57.88239786899999,0.0
184453,-31.20423083099996,-61.90243102499994,0.0
184454,-31.17065370699993,-56.859636534999936,0.0
184455,-31.21564306199997,-57.00357877699997,0.0
184456,-31.212430195999957,-57.13858632199998,0.0
184457,-31.23149597099996,-57.05665968599993,0.0
184458,-31.23488475499994,-57.078589971999975,0.0
184462,-31.132301751999933,-61.205569895999986,0.0
184464,-31.131326039999976,-60.38630516899997,0.0
184465,-31.17743310399993,-60.33492678599998,0.0
184466,-31.243750014999932,-61.002916665999976,0.0
184467,-31.16479431999994,-60.95763096799993,0.0
184477,-31.226187988999982,-59.643080630999975,0.0
184482,-31.16175751199995,-58.013080549999984,0.0
184483,-31.244636732999936,-57.915501286999984,0.0
184488,-31.18682731399997,-54.76185713799998,0.0
184489,-31.193150334999984,-54.52264466399998,0.0
184491,-31.26190602899993,-60.634643076999964,0.0
184492,-31.090452566999943,-60.56189929499993,0.0
184494,-31.255534006999937,-58.214430307999976,0.0
184505,-31.262043535999965,-61.04405206399997,0.0
184507,-31.213640949999956,-59.02848455999998,0.0
184508,-31.23168445099998,-58.92150947799996,0.0
184509,-31.197320547999936,-61.28263052099999,0.0
184512,-31.26621669499997,-58.01746289999994,0.0
184513,-31.278236337999942,-57.944658887999935,0.0
184520,-31.27483088499997,-60.46591464399995,0.0
184521,-31.29384852399994,-59.025606299999936,0.0
184522,-31.298356592999937,-58.99442441999997,0.0
184524,-31.238160128999937,-61.89586767099996,0.0
184525,-31.307771386999946,-60.45719635699999,0.0
184526,-31.30927337199995,-61.95865576099993,0.0
184527,-31.25881205299993,-59.64982536399998,0.0
184531,-31.303656813999964,-58.24660396099995,0.0
184537,-31.24013145799995,-56.57287986299997,0.0
184542,-31.328871886999934,-56.40827136599995,0.0
184543,-31.32316637899993,-61.946240934999935,0.0
184547,-31.286084466999966,-57.06169968699999,0.0
184548,-31.277749399999948,-57.72736228799994,0.0
184549,-31.31826689999997,-61.10336304799995,0.0
184552,-31.30320153399998,-61.211397502999944,0.0
184553,-31.32122854199997,-57.973629878999986,0.0
184556,-31.316583097999967,-57.93779898599996,0.0
184557,-31.27359912199995,-57.19096444899998,0.0
184561,-31.273403048999967,-59.93245743299997,0.0
184564,-31.309160634999955,-60.97813461199996,0.0
184565,-31.356604010999945,-60.927119295999944,0.0
184566,-31.07842222399995,-60.84072512199998,0.0
184578,-31.36307904599994,-57.193159477999984,0.0
184587,-31.287777982999955,-60.054685925999934,0.0
184594,-31.37713727299996,-60.958143236999945,0.0
184596,-31.369703756999968,-61.27848608299996,0.0
184601,-31.39127333999994,-60.10952169799998,0.0
184610,-31.372227520999957,-56.466409590999945,0.0
184614,-31.41034558599995,-60.050110837999966,0.0
184618,-31.347677938999936,-58.10926671799996,0.0
184619,-31.39303457999995,-58.00076221099994,0.0
184621,-31.34700815399998,-60.26224586799998,0.0
184622,-31.17503671399993,-60.11207994399996,0.0
184624,-31.41864086499993,-60.09404249499994,0.0
184634,-31.40980512699997,-58.15902319899993,0.0
184635,-31.438021747999983,-58.05792849599993,0.0
184638,-31.40304983599998,-57.170458518999965,0.0
184645,-31.395014540999966,-60.50830332999993,0.0
184653,-31.40103769999996,-60.61657053899995,0.0
184655,-31.47142463499995,-57.64863308599996,0.0
184658,-31.450931513999933,-59.109435574999964,0.0
184659,-31.39686114999995,-59.05206531899995,0.0
184660,-31.447037541999975,-59.274480764999964,0.0
184668,-31.48433235799996,-59.34674166199994,0.0
184671,-31.48615116999997,-58.06464310599995,0.0
184672,-31.477681623999956,-57.91024446499995,0.0
184679,-31.368439316999968,-56.761298626999974,0.0
184690,-31.457474324999964,-60.19389265399997,0.0
184698,-31.538754251999933,-60.25432656199996,0.0
184707,-31.53497551099997,-59.643518763999964,0.0
184711,-31.560435423999934,-59.67358178499995,0.0
184716,-31.514673117999962,-60.596884803999956,0.0
184717,-31.49858737099993,-60.43525366999995,0.0
184722,-31.54078170699995,-57.74436241099994,0.0
184723,-31.463516321999975,-56.99277447399999,0.0
184727,-31.53605116199998,-59.19021135899993,0.0
184728,-31.532874660999937,-59.11099239299995,0.0
184729,-31.57526282599997,-57.68710359999994,0.0
184730,-31.56954805999993,-57.65851944499997,0.0
184735,-31.556070252999973,-61.70556152599994,0.0
184736,-31.46232764399997,-61.63300480299995,0.0
184738,-31.441093165999973,-56.86492676199998,0.0
184745,-31.586716451999962,-57.58377601199999,0.0
184749,-31.59119209199997,-57.60957396499998,0.0
184750,-31.591028651999977,-59.121164362999934,0.0
184751,-31.44717198099994,-58.84967734999998,0.0
184755,-31.54579856999993,-62.158120586999985,0.0
184756,-31.591449087999933,-62.11032589599995,0.0
184762,-31.600833215999955,-56.73034545999997,0.0
184776,-31.555144689999963,-61.23225499799997,0.0
184777,-31.57245045299993,-61.143089316999976,0.0
184778,-31.541127053999958,-58.15973432199996,0.0
184779,-31.56503981399993,-57.99725963299994,0.0
184784,-31.608568503999948,-59.563750374999984,0.0
184785,-31.619376156999977,-56.688197522999985,0.0
184788,-31.649253458999965,-59.482201575999966,0.0
184789,-31.61890135899995,-59.468976994999935,0.0
184790,-31.641689174999954,-61.202970309999955,0.0
184791,-31.637617556999942,-61.188794590999976,0.0
184801,-31.618610969999963,-60.656477896999945,0.0
184813,-31.48877604699993,-60.79371996599997,0.0
184814,-31.675148689999958,-60.718139115999975,0.0
184816,-31.673358552999957,-56.559105425999974,0.0
184817,-31.647508219999963,-58.705878721999966,0.0
184819,-31.623412905999942,-62.272226503999946,0.0
184820,-31.613895298999978,-60.35403076799997,0.0
184821,-31.669361418999983,-59.411119191999944,0.0
184822,-31.659772374999932,-58.00115951399994,0.0
184823,-31.66914651999997,-57.96118758499995,0.0
184827,-31.64832774499996,-57.45162076899999,0.0
184830,-31.697989898999936,-57.30463549499996,0.0
184831,-31.680704170999945,-58.849219655999946,0.0
184835,-31.69830848199996,-58.828925692999974,0.0
184836,-31.69829208899995,-62.279748145999974,0.0
184837,-31.695517421999966,-58.783858178999935,0.0
184841,-31.658266346999937,-57.54940455299993,0.0
184847,-31.69236007799998,-60.40844849999996,0.0
184849,-31.695561348999945,-58.13247561899993,0.0
184851,-31.702158288999954,-60.530832876999966,0.0
184853,-31.724376676999952,-60.80585232999994,0.0
184854,-31.707559962999937,-60.76322120799995,0.0
184855,-31.697768097999983,-60.677684357999965,0.0
184856,-31.703028311999958,-60.65135918699997,0.0
184858,-31.68599596599995,-59.541257815999984,0.0
184860,-31.72918411699993,-60.621701299999984,0.0
184864,-31.723269182999957,-60.32427950199997,0.0
184865,-31.70827138599998,-59.70804980799994,0.0
184866,-31.706585083999983,-60.10196695899998,0.0
184867,-31.68909185499996,-58.25995342699997,0.0
184868,-31.730859624999937,-58.074114141999985,0.0
184869,-31.71969695699994,-58.02756589099994,0.0
184870,-31.743068456999936,-60.251502323999944,0.0
184876,-31.738552914999957,-60.350029948999975,0.0
184878,-31.705276195999943,-56.62974266599997,0.0
184882,-31.756326652999974,-58.04489665099993,0.0
184892,-31.70953928299997,-61.367708506999975,0.0
184893,-31.680721044999984,-61.59832347899999,0.0
184902,-31.736121285999957,-59.41916294899994,0.0
184907,-31.699065643999973,-62.00219915399998,0.0
184909,-31.762789864999945,-57.163405747999946,0.0
184918,-31.764651535999974,-60.82303829299997,0.0
184919,-31.78062033799995,-61.22146341599995,0.0
184920,-31.731994896999936,-61.18180043999996,0.0
184921,-31.798867402999974,-61.751516745999936,0.0
184922,-31.734487496999975,-60.952153934999956,0.0
184933,-31.73343893599997,-59.22933022099994,0.0
184934,-31.71052205899997,-59.13003575699997,0.0
184941,-31.82135344099993,-60.85114072499994,0.0
184943,-31.78428390299996,-59.58800336599995,0.0
184950,-31.795148448999953,-60.148086072999945,0.0
184952,-31.809524670999963,-62.36041413399994,0.0
184953,-31.817271395999967,-61.43461983499998,0.0
184955,-31.848539322999954,-60.08085376499997,0.0
184969,-31.85312515499993,-60.08829413999996,0.0
184973,-31.81183506499997,-57.89687545099997,0.0
184976,-31.85614282599994,-62.35532601299997,0.0
184978,-31.820843983999964,-58.11441824299993,0.0
184982,-31.875379445999954,-58.18785387499997,0.0
184984,-31.86149977799994,-59.607000107999966,0.0
184992,-31.832959983999956,-61.95247631099994,0.0
184994,-31.81932741099996,-60.29653651099994,0.0
185004,-31.887840007999955,-61.69899560999994,0.0
185006,-31.880930725999974,-62.25136279399999,0.0
185007,-31.804256402999954,-62.21351787899994,0.0
185009,-31.89103492199996,-58.195695512999976,0.0
185010,-31.85828192499997,-58.31420858699994,0.0
185011,-31.80010516599998,-58.964958931999945,0.0
185012,-31.884947618999945,-59.66893763899998,0.0
185017,-31.871632572999943,-59.11173110899995,0.0
185019,-31.923414166999976,-59.06842574899997,0.0
185022,-31.912512807999974,-58.951959117999934,0.0
185034,-31.931790323999962,-62.33105828099997,0.0
185035,-31.93665886499997,-62.179987822999976,0.0
185041,-31.965560340999957,-62.19337918799994,0.0
185042,-31.93384997399994,-62.820772518999945,0.0
185046,-31.95687983399995,-59.09216966499997,0.0
185050,-31.962821865999956,-59.341613232999975,0.0
185052,-31.950000312999975,-59.406242099999986,0.0
185053,-31.958095454999977,-59.20667027899998,0.0
185059,-31.909934050999937,-61.139115140999934,0.0
185060,-31.99866462999995,-61.04601425299995,0.0
185061,-31.95809752599996,-61.03218228999998,0.0
185067,-31.988523357999952,-58.18591100499998,0.0
185068,-31.955899320999947,-58.16714596999998,0.0
185070,-31.978799503999937,-61.49993535799996,0.0
185071,-31.932927268999947,-61.51573823099994,0.0
185078,-32.00476302799996,-59.347602274999986,0.0
